task,seed,outer_fold,condition,condition_name,model,pearson_r,rmse,mae,n_train,n_test
fluid_intelligence,0,4,R3,Full PALF,equal_weight,0.4529483220541309,4.661083254897018,3.8023341146165346,330,82
fluid_intelligence,1,0,R3,Full PALF,FC,0.22221231320550522,5.199830737450859,4.179168102814128,329,83
fluid_intelligence,1,0,R3,Full PALF,SC,0.2037408465744035,4.746307193485155,3.7839544985676095,329,83
fluid_intelligence,1,0,R3,Full PALF,FP,0.2696443703158826,4.52519419427188,3.68878082951137,329,83
fluid_intelligence,1,0,R3,Full PALF,fused,0.2435260520164807,4.556409946685227,3.6338670569434224,329,83
fluid_intelligence,1,0,R3,Full PALF,equal_weight,0.3290486175731624,4.317582552371291,3.4587125894804327,329,83
fluid_intelligence,1,1,R3,Full PALF,FC,0.23477224840393562,5.421142732505142,4.316210357797787,329,83
fluid_intelligence,1,1,R3,Full PALF,SC,0.37236487119377437,4.397208025829504,3.5680015477095304,329,83
fluid_intelligence,1,1,R3,Full PALF,FP,0.2764939622751191,4.552879427190741,3.923278055981926,329,83
fluid_intelligence,1,1,R3,Full PALF,fused,0.38174003904688514,4.33269627749268,3.5321497640581523,329,83
fluid_intelligence,1,1,R3,Full PALF,equal_weight,0.4271694380975924,4.252136147847693,3.5930835518189537,329,83
fluid_intelligence,1,2,R3,Full PALF,FC,0.194960592096337,5.878067680315708,4.6754930070693215,330,82
fluid_intelligence,1,2,R3,Full PALF,SC,0.40817622833307143,4.836274640269176,3.9668407874220777,330,82
fluid_intelligence,1,2,R3,Full PALF,FP,0.252566758924114,5.255102541797882,4.4948008536672335,330,82
fluid_intelligence,1,2,R3,Full PALF,fused,0.43543553774921506,4.775079835866016,3.9705845582386328,330,82
fluid_intelligence,1,2,R3,Full PALF,equal_weight,0.41925798914272594,4.823175596750666,4.097108987839035,330,82
fluid_intelligence,1,3,R3,Full PALF,FC,0.12022191198621027,6.471716309862908,5.475744822746876,330,82
fluid_intelligence,1,3,R3,Full PALF,SC,0.39831335310798965,4.7615250458949525,4.010914563020632,330,82
fluid_intelligence,1,3,R3,Full PALF,FP,0.11263585986504049,5.764763681010522,4.887287615628403,330,82
fluid_intelligence,1,3,R3,Full PALF,fused,0.335068580698701,4.906988805709316,4.2612363935136575,330,82
fluid_intelligence,1,3,R3,Full PALF,equal_weight,0.3162715360982683,4.957092155405841,4.296409869322848,330,82
fluid_intelligence,1,4,R3,Full PALF,FC,0.06754621539445634,6.107879826385806,5.071223799715169,330,82
fluid_intelligence,1,4,R3,Full PALF,SC,0.29779368221874525,4.73392912523,3.9337547685292567,330,82
fluid_intelligence,1,4,R3,Full PALF,FP,0.2771576183784764,4.688158168126925,3.981523731370287,330,82
fluid_intelligence,1,4,R3,Full PALF,fused,0.3305163713065081,4.60846138246618,3.8351364763866242,330,82
fluid_intelligence,1,4,R3,Full PALF,equal_weight,0.35888966828844854,4.557994855758566,3.850924325810086,330,82
fluid_intelligence,2,0,R3,Full PALF,FC,0.22934999853728955,5.809850749362463,4.793300715994568,329,83
fluid_intelligence,2,0,R3,Full PALF,SC,0.42615316540358394,4.712510329830478,3.8294632743371517,329,83
fluid_intelligence,2,0,R3,Full PALF,FP,0.23038226051912297,5.232778731975933,4.361774702884773,329,83
fluid_intelligence,2,0,R3,Full PALF,fused,0.44830500098891424,4.6465440132968086,3.8519555400941092,329,83
fluid_intelligence,2,0,R3,Full PALF,equal_weight,0.4242785098330769,4.713094512605027,3.969449445157668,329,83
fluid_intelligence,2,1,R3,Full PALF,FC,0.16624315293019462,5.6416833245172295,4.7393668531712585,329,83
fluid_intelligence,2,1,R3,Full PALF,SC,0.2895552009305497,4.677420883283748,3.8851440133330017,329,83
fluid_intelligence,2,1,R3,Full PALF,FP,0.12554983790190238,5.812956650324431,4.8932012571182,329,83
fluid_intelligence,2,1,R3,Full PALF,fused,0.27586008389852723,4.677744633879978,4.02307831369821,329,83
fluid_intelligence,2,1,R3,Full PALF,equal_weight,0.24152662267041403,4.822455691233895,4.189529384263445,329,83
fluid_intelligence,2,2,R3,Full PALF,FC,0.14698894727587924,5.665910047826477,4.583522617406028,330,82
fluid_intelligence,2,2,R3,Full PALF,SC,0.4260113840104183,4.273084258249353,3.5295046545119817,330,82
fluid_intelligence,2,2,R3,Full PALF,FP,0.20688069110690244,4.945563735906801,3.914689976200785,330,82
fluid_intelligence,2,2,R3,Full PALF,fused,0.43513123257211805,4.239798736564312,3.471700142796811,330,82
fluid_intelligence,2,2,R3,Full PALF,equal_weight,0.3874404768720661,4.349099524503125,3.50713199704061,330,82
fluid_intelligence,2,3,R3,Full PALF,FC,0.33903468319729124,5.124926817078082,4.090750494159126,330,82
fluid_intelligence,2,3,R3,Full PALF,SC,0.3889444526226519,4.653530486992415,3.704916258820292,330,82
fluid_intelligence,2,3,R3,Full PALF,FP,0.37984415305995023,4.714046557024127,3.93646064685768,330,82
fluid_intelligence,2,3,R3,Full PALF,fused,0.43663217450611086,4.56699295456554,3.7169433078623437,330,82
fluid_intelligence,2,3,R3,Full PALF,equal_weight,0.46662404444318206,4.5592130641366495,3.7731535380057326,330,82
fluid_intelligence,2,4,R3,Full PALF,FC,0.15771186172098392,5.705343700641078,4.6189115559761005,330,82
fluid_intelligence,2,4,R3,Full PALF,SC,0.36174740271137507,4.647553791222223,3.8744191322590606,330,82
fluid_intelligence,2,4,R3,Full PALF,FP,0.16872309868112256,4.8081619594102145,4.224258221821008,330,82
fluid_intelligence,2,4,R3,Full PALF,fused,0.3658618054180406,4.570469288843583,3.841447765503463,330,82
fluid_intelligence,2,4,R3,Full PALF,equal_weight,0.36557909977163183,4.529807338244499,3.8697900918123147,330,82
fluid_intelligence,3,0,R3,Full PALF,FC,-0.0166189970644728,5.961045584051535,4.905682825556989,329,83
fluid_intelligence,3,0,R3,Full PALF,SC,0.2483656482136284,4.864380870582836,4.047564509853732,329,83
fluid_intelligence,3,0,R3,Full PALF,FP,0.05956554641299743,4.914414614652624,4.261588007971004,329,83
fluid_intelligence,3,0,R3,Full PALF,fused,0.24864849339514905,4.759737612688746,4.028050695253986,329,83
fluid_intelligence,3,0,R3,Full PALF,equal_weight,0.23537719566791704,4.709601572228047,4.0977867748147485,329,83
fluid_intelligence,3,1,R3,Full PALF,FC,0.1322937065697279,5.591723337474201,4.353571551688537,329,83
fluid_intelligence,3,1,R3,Full PALF,SC,0.36410336895898743,4.541984749437563,3.6380604059604025,329,83
fluid_intelligence,3,1,R3,Full PALF,FP,0.12139512103348163,5.05764382533386,4.056795233590201,329,83
fluid_intelligence,3,1,R3,Full PALF,fused,0.3671957628813864,4.478277575393996,3.6037203377618385,329,83
fluid_intelligence,3,1,R3,Full PALF,equal_weight,0.3214395388732482,4.530120935674542,3.6798403881038784,329,83
fluid_intelligence,3,2,R3,Full PALF,FC,0.2558754346058441,5.510222558009862,4.275752629680555,330,82
fluid_intelligence,3,2,R3,Full PALF,SC,0.3775662518919305,4.495974894174796,3.5149331703397255,330,82
fluid_intelligence,3,2,R3,Full PALF,FP,0.3048616999401623,4.613702965268328,3.970883450133399,330,82
fluid_intelligence,3,2,R3,Full PALF,fused,0.3947829024105111,4.428111803543018,3.5240938269746582,330,82
fluid_intelligence,3,2,R3,Full PALF,equal_weight,0.41494442454718183,4.41232390430132,3.6537837952206473,330,82
fluid_intelligence,3,3,R3,Full PALF,FC,0.2881681612304412,5.481422481581321,4.51744040276285,330,82
fluid_intelligence,3,3,R3,Full PALF,SC,0.41022797808312844,4.6648316965286565,3.896483337556082,330,82
fluid_intelligence,3,3,R3,Full PALF,FP,0.3378026885329004,4.819319032935634,4.109447636377374,330,82
fluid_intelligence,3,3,R3,Full PALF,fused,0.434963542733158,4.597561892009838,3.8454337300759565,330,82
fluid_intelligence,3,3,R3,Full PALF,equal_weight,0.47092711836874757,4.589315271039303,3.8561750593099946,330,82
fluid_intelligence,3,4,R3,Full PALF,FC,0.18660573668487362,5.777614137882084,4.412319741182722,330,82
fluid_intelligence,3,4,R3,Full PALF,SC,0.2377431129698708,4.975161753801156,4.074876033373013,330,82
fluid_intelligence,3,4,R3,Full PALF,FP,0.16181555608290119,4.956043526151937,4.182617190957694,330,82
fluid_intelligence,3,4,R3,Full PALF,fused,0.2597353290990325,4.838539156754006,3.963261853533301,330,82
fluid_intelligence,3,4,R3,Full PALF,equal_weight,0.2790467309513237,4.788829943649933,3.978957107656589,330,82
fluid_intelligence,4,0,R3,Full PALF,FC,0.17443445413864123,5.580054882193504,4.565122061673182,329,83
fluid_intelligence,4,0,R3,Full PALF,SC,0.3722206445721284,4.509378582798186,3.694621165271517,329,83
fluid_intelligence,4,0,R3,Full PALF,FP,0.2276770321772216,4.705642215030457,4.145628649289529,329,83
fluid_intelligence,4,0,R3,Full PALF,fused,0.3722206445721284,4.509378582798186,3.694621165271517,329,83
fluid_intelligence,4,0,R3,Full PALF,equal_weight,0.39028499746338563,4.476440237366476,3.8547684873098294,329,83
fluid_intelligence,4,1,R3,Full PALF,FC,0.07121758243704303,5.69770805587449,4.482505418960391,329,83
fluid_intelligence,4,1,R3,Full PALF,SC,0.40803312965061417,4.2866070213902345,3.5975806979791605,329,83
fluid_intelligence,4,1,R3,Full PALF,FP,0.09363832617341024,5.00129735897689,4.06582828358693,329,83
fluid_intelligence,4,1,R3,Full PALF,fused,0.37521704532452105,4.304860971164059,3.604398470729724,329,83
fluid_intelligence,4,1,R3,Full PALF,equal_weight,0.31781601241524465,4.417010554739011,3.6802211834158967,329,83
fluid_intelligence,4,2,R3,Full PALF,FC,0.2332796606352623,5.446628302145523,4.364826760320286,330,82
fluid_intelligence,4,2,R3,Full PALF,SC,0.33412452218017863,4.661500523976256,3.8236309759580744,330,82
fluid_intelligence,4,2,R3,Full PALF,FP,0.1968126627954379,4.8383343836187995,3.9229572927177676,330,82
fluid_intelligence,4,2,R3,Full PALF,fused,0.34978068395324113,4.582435676581324,3.780472868615796,330,82
fluid_intelligence,4,2,R3,Full PALF,equal_weight,0.3479033903274117,4.589955658764002,3.782854777572992,330,82
fluid_intelligence,4,3,R3,Full PALF,FC,0.34558265008117395,5.211174554540712,4.297112612852753,330,82
fluid_intelligence,4,3,R3,Full PALF,SC,0.22881761198847916,5.163108484111947,4.186189801745045,330,82
fluid_intelligence,4,3,R3,Full PALF,FP,0.4035370873639398,4.721641074088744,3.894611976794784,330,82
fluid_intelligence,4,3,R3,Full PALF,fused,0.28807600250685395,4.9582982303520975,4.0613778368410705,330,82
fluid_intelligence,4,3,R3,Full PALF,equal_weight,0.4088567044224985,4.6577481665638665,3.9033561525778953,330,82
fluid_intelligence,4,4,R3,Full PALF,FC,0.2480820769916618,5.2523220362326,4.260348393316554,330,82
fluid_intelligence,4,4,R3,Full PALF,SC,0.4112497236055918,4.599002155340099,3.831770092803664,330,82
fluid_intelligence,4,4,R3,Full PALF,FP,0.2403244892337327,5.0000987188423665,4.181301019633754,330,82
fluid_intelligence,4,4,R3,Full PALF,fused,0.4348980118377082,4.530529962336782,3.8508300325053684,330,82
fluid_intelligence,4,4,R3,Full PALF,equal_weight,0.4469251478554729,4.506161256944198,3.83296475924011,330,82
fluid_intelligence,5,0,R3,Full PALF,FC,0.19960051648221844,5.436341682716191,4.394035285182336,329,83
fluid_intelligence,5,0,R3,Full PALF,SC,0.2823481248930599,4.818154102004828,3.8936412359698607,329,83
fluid_intelligence,5,0,R3,Full PALF,FP,0.264401778228878,4.829683380970014,4.040169633277043,329,83
fluid_intelligence,5,0,R3,Full PALF,fused,0.3169872973116017,4.667823968059283,3.855946771269161,329,83
fluid_intelligence,5,0,R3,Full PALF,equal_weight,0.3434693308883565,4.583371658731294,3.851990738099509,329,83
fluid_intelligence,5,1,R3,Full PALF,FC,0.16710230478967053,5.70106037628588,4.45170762570111,329,83
fluid_intelligence,5,1,R3,Full PALF,SC,0.3682717951689065,4.536518943816187,3.659853214886055,329,83
fluid_intelligence,5,1,R3,Full PALF,FP,0.18920298372808075,4.98542415652217,4.0037691558753945,329,83
fluid_intelligence,5,1,R3,Full PALF,fused,0.3809353425035342,4.395751215310932,3.624798447282275,329,83
fluid_intelligence,5,1,R3,Full PALF,equal_weight,0.3538950024787514,4.428985429585533,3.6798149682448424,329,83
fluid_intelligence,5,2,R3,Full PALF,FC,0.1357752102974238,6.244330669430995,4.86135670109214,330,82
fluid_intelligence,5,2,R3,Full PALF,SC,0.4878274801286274,4.608498347741558,3.860741800075774,330,82
fluid_intelligence,5,2,R3,Full PALF,FP,0.08851974236607792,5.357598285901994,4.452799657279598,330,82
fluid_intelligence,5,2,R3,Full PALF,fused,0.4253576581360954,4.804097364511147,4.044600073244492,330,82
fluid_intelligence,5,2,R3,Full PALF,equal_weight,0.4085465838475199,4.841207903392357,4.080912644891553,330,82
fluid_intelligence,5,3,R3,Full PALF,FC,0.17352547163037943,5.559333292259598,4.503344143967143,330,82
fluid_intelligence,5,3,R3,Full PALF,SC,0.40678164182697196,4.701482297771524,3.752391018829559,330,82
fluid_intelligence,5,3,R3,Full PALF,FP,0.2944907874679295,4.951709165594819,4.070361609682966,330,82
fluid_intelligence,5,3,R3,Full PALF,fused,0.4429875593716094,4.619979718239747,3.7216653147562213,330,82
fluid_intelligence,5,3,R3,Full PALF,equal_weight,0.45193692032138266,4.622745101333623,3.776080777258374,330,82
fluid_intelligence,5,4,R3,Full PALF,FC,0.2086908193972551,5.369794666621593,4.254870616970766,330,82
fluid_intelligence,5,4,R3,Full PALF,SC,0.18995691611481494,4.646966432107314,3.887981418399746,330,82
fluid_intelligence,5,4,R3,Full PALF,FP,0.2708264499146316,4.556509890573011,3.5997202127396024,330,82
fluid_intelligence,5,4,R3,Full PALF,fused,0.2741902287507701,4.379973620961866,3.7054589856355946,330,82
fluid_intelligence,5,4,R3,Full PALF,equal_weight,0.28514646161081186,4.360547063874879,3.6743322725607936,330,82
fluid_intelligence,6,0,R3,Full PALF,FC,0.14349137771380602,5.355727655114384,4.28429738541633,329,83
fluid_intelligence,6,0,R3,Full PALF,SC,0.2936027646377993,4.429004896606247,3.6786431585641757,329,83
fluid_intelligence,6,0,R3,Full PALF,FP,0.198803865145266,4.450710939035334,3.7645876140373313,329,83
fluid_intelligence,6,0,R3,Full PALF,fused,0.3040435149438103,4.363990030300314,3.622921000250716,329,83
fluid_intelligence,6,0,R3,Full PALF,equal_weight,0.34148312833726235,4.250991539299885,3.5836068292027603,329,83
fluid_intelligence,6,1,R3,Full PALF,FC,0.3498897841476319,4.894311458424238,3.9615892539713893,329,83
fluid_intelligence,6,1,R3,Full PALF,SC,0.429464550833781,4.276290960164437,3.5298620337762086,329,83
fluid_intelligence,6,1,R3,Full PALF,FP,0.29154755988685005,4.4824465575118895,3.7775620086748165,329,83
fluid_intelligence,6,1,R3,Full PALF,fused,0.44541907386852164,4.221098144294006,3.503601983898988,329,83
fluid_intelligence,6,1,R3,Full PALF,equal_weight,0.4432621831719776,4.2365788071863175,3.530524863121909,329,83
fluid_intelligence,6,2,R3,Full PALF,FC,0.16530702619341658,5.70909300160776,4.599320785379169,330,82
fluid_intelligence,6,2,R3,Full PALF,SC,0.277283451659439,4.75300262712804,3.8694322858191326,330,82
fluid_intelligence,6,2,R3,Full PALF,FP,0.1780532024493972,5.04350349380382,4.198670152299096,330,82
fluid_intelligence,6,2,R3,Full PALF,fused,0.2904649937934487,4.644931041687586,3.897404911381439,330,82
fluid_intelligence,6,2,R3,Full PALF,equal_weight,0.2984325681912424,4.626772103721659,3.8776520909459884,330,82
fluid_intelligence,6,3,R3,Full PALF,FC,0.10925256371061506,5.321887913035542,4.5763252223854405,330,82
fluid_intelligence,6,3,R3,Full PALF,SC,0.4378996700954014,4.249794991362807,3.5318404336906113,330,82
fluid_intelligence,6,3,R3,Full PALF,FP,0.1660162535742777,4.862188712587704,4.216074325276602,330,82
fluid_intelligence,6,3,R3,Full PALF,fused,0.44340652329404995,4.184181192036451,3.528619273903304,330,82
fluid_intelligence,6,3,R3,Full PALF,equal_weight,0.401150006048703,4.266043338833664,3.690069104052406,330,82
fluid_intelligence,6,4,R3,Full PALF,FC,0.17081344871675108,6.353566003174308,5.048863038630693,330,82
fluid_intelligence,6,4,R3,Full PALF,SC,0.3727092700561349,5.356626224909798,4.369025252660523,330,82
fluid_intelligence,6,4,R3,Full PALF,FP,0.21002035025755209,5.7504591888444585,4.704870046416574,330,82
fluid_intelligence,6,4,R3,Full PALF,fused,0.3952094567191138,5.285846823870433,4.321878729202743,330,82
fluid_intelligence,6,4,R3,Full PALF,equal_weight,0.3766174451648101,5.317266075251477,4.363057835787837,330,82
fluid_intelligence,7,0,R3,Full PALF,FC,0.06632703445005546,5.721507646292202,4.779224487963923,329,83
fluid_intelligence,7,0,R3,Full PALF,SC,0.3309977627226645,4.4486072344170475,3.6772451435644107,329,83
fluid_intelligence,7,0,R3,Full PALF,FP,0.1393867352158623,4.9491838031539,4.203427013286176,329,83
fluid_intelligence,7,0,R3,Full PALF,fused,0.32685554373704706,4.420174838217344,3.717640265120896,329,83
fluid_intelligence,7,0,R3,Full PALF,equal_weight,0.28991368737803724,4.490207104565455,3.8110150411874177,329,83
fluid_intelligence,7,1,R3,Full PALF,FC,0.21389745922490414,6.104601846062406,4.785309482906328,329,83
fluid_intelligence,7,1,R3,Full PALF,SC,0.47357519998085207,4.494339526840414,3.6717674369494695,329,83
fluid_intelligence,7,1,R3,Full PALF,FP,0.19934320215774726,6.19441400067061,4.884066880047517,329,83
fluid_intelligence,7,1,R3,Full PALF,fused,0.47699058805508343,4.489335338018688,3.6097400443810543,329,83
fluid_intelligence,7,1,R3,Full PALF,equal_weight,0.36883515297187236,4.851395002177564,3.8445669972308325,329,83
fluid_intelligence,7,2,R3,Full PALF,FC,0.05643573678298651,6.081582353300727,5.065169019553646,330,82
fluid_intelligence,7,2,R3,Full PALF,SC,0.3632074158263079,4.629480048304383,3.801986465924683,330,82
